bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,bet_info,tags,sports,leagues
PlacedBet:FP7qawOy9L0TP14maE77htdIU4Y=,ESPNBet,parlay,SETTLED_LOSS,5.63,,,20,-20.00,09/17/2024 21:17:30 GMT,09/18/2024 02:29:36 GMT,Over 0.5 Bryce Harper Total Hits Philadelphia Phillies @ Milwaukee Brewers | Over 1.5 Bryce Harper Total Bases Philadelphia Phillies @ Milwaukee Brewers | Over 0.5 Bryce Harper Total Doubles Hit Philadelphia Phillies @ Milwaukee Brewers | Under 0.5 Brice Turang Total Home Runs Hit Philadelphia Phillies @ Milwaukee Brewers | Under 0.5 Sal Frelick Total Home Runs Hit Philadelphia Phillies @ Milwaukee Brewers | Under 0.5 Joey Ortiz Total Home Runs Hit Philadelphia Phillies @ Milwaukee Brewers,,Baseball,MLB
638622026719028220,Draftkings Sportsbook,straight,SETTLED_LOSS,4.00,,,10,-10.00,09/17/2024 20:44:31 GMT,09/18/2024 02:24:23 GMT,Yes Willy Adames & Kyle Schwarber - Either Player to Hit a Home Run PHI Phillies @ MIL Brewers,,Baseball,MLB
638622089728291079,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.24,6.25,-0.0012,12.5,-12.50,09/17/2024 22:29:31 GMT,09/18/2024 02:00:00 GMT,11+ Azura Stevens Points PHO Mercury @ LA Sparks | MIN Lynx -5.5 Spread Alternate MIN Lynx @ CON Sun,,Basketball,WNBA
PlacedBet:clSfRkfDGfc2Dvj+Yspes9sUdkA=,ESPNBet,parlay,SETTLED_LOSS,7.33,5.30,0.3823,10,-10.00,09/17/2024 19:42:36 GMT,09/18/2024 01:54:59 GMT,Under 4.5 OAK Athletics Total Runs Oakland Athletics @ Chicago Cubs | Under 4.5 DET Tigers Total Runs Detroit Tigers @ Kansas City Royals | Under 4.5 TOR Blue Jays Total Runs Toronto Blue Jays @ Texas Rangers | Under 4.5 SD Padres Total Runs Houston Astros @ San Diego Padres,,Baseball,MLB
PlacedBet:/RHsMyZNpgu4+y6V+FSFKFZOdx0=,ESPNBet,parlay,SETTLED_LOSS,8.16,9.32,-0.1240,7.5,-7.50,09/17/2024 12:59:53 GMT,09/18/2024 01:40:49 GMT,LA Dodgers -4.5 Run Line Los Angeles Dodgers @ Miami Marlins | ARI Diamondbacks -2.5 Run Line Arizona Diamondbacks @ Colorado Rockies,,Baseball,MLB
638622092485526568,Draftkings Sportsbook,parlay,SETTLED_LOSS,327.35,229.77,0.4247,10,-10.00,09/17/2024 22:34:08 GMT,09/18/2024 01:40:00 GMT,Over 2.5 Shohei Ohtani Hits + Runs + RBIs O/U LA Dodgers @ MIA Marlins | Over 1.5 Jose Ramirez Hits + Runs + RBIs O/U MIN Twins @ CLE Guardians | Over 2.5 Marcell Ozuna Hits + Runs + RBIs O/U ATL Braves @ CIN Reds | Over 1.5 Jarren Duran Hits + Runs + RBIs O/U BOS Red Sox @ TB Rays | Over 1.5 Bryce Harper Hits + Runs + RBIs O/U PHI Phillies @ MIL Brewers | Over 2.5 Bobby Witt Jr. Hits + Runs + RBIs O/U DET Tigers @ KC Royals | Over 1.5 Vladimir Guerrero Jr. Hits + Runs + RBIs O/U TOR Blue Jays @ TEX Rangers | Over 1.5 Aaron Judge Hits + Runs + RBIs O/U NY Yankees @ SEA Mariners | Over 1.5 Jackson Merrill Hits + Runs + RBIs O/U HOU Astros @ SD Padres,,Baseball,MLB
638621948245968759,Draftkings Sportsbook,straight,SETTLED_WIN,3.90,3.50,0.1143,10,29.00,09/17/2024 18:33:44 GMT,09/17/2024 23:33:35 GMT,1+ Shohei Ohtani Home Runs LA Dodgers @ MIA Marlins,,Baseball,MLB
638621914475052293,Draftkings Sportsbook,parlay,SETTLED_WIN,7.31,,,10,63.10,09/17/2024 17:37:28 GMT,09/17/2024 21:31:18 GMT,Under 1.5 Total Goals - 1st Half Sporting Lisbon vs Lille | Under 4.5 Total Corners - 1st Half Sporting Lisbon vs Lille | Over 2.5 Stuttgart Total Corners Real Madrid vs Stuttgart | Over 4.5 Total Corners - 2nd Half Real Madrid vs Stuttgart,,Soccer,UEFA Champions League
O/0586450/0001737,Fanduel Sportsbook,straight,SETTLED_WIN,4.16,,,20,63.20,09/17/2024 01:22:57 GMT,09/17/2024 03:14:02 GMT,Bijan Robinson and Jalen Hurts to Each have 25+ Rushing Yards in Each Half Game Specials - Rushing Atlanta Falcons @ Philadelphia Eagles,,American Football,NFL
638620368117443167,Draftkings Sportsbook,straight,SETTLED_WIN,6.50,,,10,55.00,09/15/2024 22:40:11 GMT,09/17/2024 02:30:17 GMT,MIL Brewers to Win by 4+ Runs Winning Margin PHI Phillies @ MIL Brewers,,Baseball,MLB
638618215434234817,Draftkings Sportsbook,straight,SETTLED_LOSS,4.40,,,3,-3.00,09/13/2024 10:52:23 GMT,09/17/2024 01:59:02 GMT,No ATL Falcons to Record a Sack ATL Falcons @ PHI Eagles,,American Football,NFL
638621199832533394,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.15,,,10,-10.00,09/16/2024 21:46:23 GMT,09/17/2024 01:40:00 GMT,Under 5.5 Total Runs - 1st 5 Innings HOU Astros @ SD Padres | Under 5.5 Matthew Boyd Strikeouts Thrown O/U MIN Twins @ CLE Guardians | Over 7.5 O/U MIN Twins @ CLE Guardians | Over 1.5 Total Runs - 1st 3 Innings MIN Twins @ CLE Guardians,,Baseball,MLB
638621020002097950,Draftkings Sportsbook,parlay,SETTLED_WIN,8.28,,,10,72.80,09/16/2024 16:46:40 GMT,09/17/2024 01:34:33 GMT,Under 8.5 O/U 1st Quarter ATL Falcons @ PHI Eagles | Under 22.5 O/U 1st Half ATL Falcons @ PHI Eagles | Under 6.5 PHI Eagles: Team Total Points - 1st Quarter ATL Falcons @ PHI Eagles | Under 2.5 ATL Falcons: Team Total Points - 1st Quarter ATL Falcons @ PHI Eagles,,American Football,NFL
638621225942334752,Draftkings Sportsbook,straight,SETTLED_WIN,2.00,,,10,10.00,09/16/2024 22:29:53 GMT,09/17/2024 01:29:53 GMT,Saquon Barkley & Bijan Robinson to Combine for 130+ Rush Yards DK Specials NFL 2024/25 - Week 2 Specials,,,
638620959650091425,Draftkings Sportsbook,straight,SETTLED_LOSS,7.50,7.50,,10,-10.00,09/16/2024 15:06:05 GMT,09/17/2024 01:11:45 GMT,Bijan Robinson First TD Scorer ATL Falcons @ PHI Eagles,,American Football,NFL
O/0586450/0001736,Fanduel Sportsbook,parlay,SETTLED_LOSS,9.67,,,15,-15.00,09/16/2024 16:03:29 GMT,09/17/2024 01:07:55 GMT,Jalen Hurts Under 41.5 Jalen Hurts - Rushing Yds Atlanta Falcons @ Philadelphia Eagles | Saquon Barkley Under 76.5 Saquon Barkley - Rushing Yds Atlanta Falcons @ Philadelphia Eagles | Saquon Barkley Over 17.5 Saquon Barkley - Receiving Yds Atlanta Falcons @ Philadelphia Eagles,,American Football,NFL
638621176646448887,Draftkings Sportsbook,straight,SETTLED_LOSS,2.56,2.35,0.0894,10,-10.00,09/16/2024 21:07:45 GMT,09/17/2024 00:57:50 GMT,Under 0.5 Runs - 1st Inning ARI Diamondbacks @ COL Rockies,,Baseball,MLB
638470787813061358,Draftkings Sportsbook,straight,SETTLED_LOSS,3.50,,,10,-10.00,03/26/2024 19:39:42 GMT,09/16/2024 11:41:25 GMT,Over 2.5 Number of Teams to Record 100+ Regular Season Wins MLB 2024 - Regular Season Specials,,Baseball,MLB
O/0586450/0001723,Fanduel Sportsbook,parlay,SETTLED_LOSS,7.62,7.30,0.0439,10,0.00,09/12/2024 20:30:01 GMT,09/16/2024 03:52:13 GMT,Arizona State 1st Quarter Winner Arizona State @ Texas State | Over 7.5 1st Quarter Total Los Angeles Rams @ Arizona Cardinals | Stefon Diggs Over 4.5 Stefon Diggs - Total Receptions Chicago Bears @ Houston Texans,,American Football,NFL | NCAAFB
638620352654779228,Draftkings Sportsbook,parlay,SETTLED_LOSS,11.50,,,10,-10.00,09/15/2024 22:14:25 GMT,09/16/2024 03:20:00 GMT,Under 7.5 C.J. Stroud Rushing Yards O/U CHI Bears @ HOU Texans | Over 4.5 Henry To'o To'o Tackles O/U CHI Bears @ HOU Texans | Over 7.5 Henry To'o To'o Tackles + Assists O/U CHI Bears @ HOU Texans | Under 20.5 Caleb Williams Rushing Yards O/U CHI Bears @ HOU Texans,,American Football,NFL
638620363308331250,Draftkings Sportsbook,straight,SETTLED_LOSS,2.00,,,10,-10.00,09/15/2024 22:32:11 GMT,09/16/2024 03:20:00 GMT,Either Stefon Diggs or D.J. Moore to Score 1+ TD Either Player to Score a Touchdown CHI Bears @ HOU Texans,,American Football,NFL
PlacedBet:+KBr53jtpJiiznccx+2uWpPT83M=,ESPNBet,straight,SETTLED_LOSS,3.70,4.10,-0.0976,25,-25.00,09/15/2024 22:49:54 GMT,09/16/2024 01:59:26 GMT,Over 0.5 Marcell Ozuna Total Home Runs Hit Los Angeles Dodgers @ Atlanta Braves,,Baseball,MLB
O/0586450/0001735,Fanduel Sportsbook,parlay,SETTLED_LOSS,7.29,,,12,-12.00,09/15/2024 20:51:53 GMT,09/16/2024 01:56:49 GMT,Under 13.5 2nd Quarter Total Chicago Bears @ Houston Texans | Stefon Diggs Over 4.5 Stefon Diggs - Total Receptions Chicago Bears @ Houston Texans | Cole Kmet Under 2.5 Cole Kmet - Total Receptions Chicago Bears @ Houston Texans,,American Football,NFL
O/0586450/0001734,Fanduel Sportsbook,parlay,SETTLED_WIN,9.16,,,15,122.45,09/15/2024 19:08:55 GMT,09/15/2024 23:35:51 GMT,Isiah Pacheco Over 66.5 Isiah Pacheco - Rushing Yds Cincinnati Bengals @ Kansas City Chiefs | Patrick Mahomes Over 18.5 Patrick Mahomes - Rushing Yds Cincinnati Bengals @ Kansas City Chiefs | Najee Harris Under 1.5 Najee Harris - Total Receptions Pittsburgh Steelers @ Denver Broncos,,American Football,NFL
PlacedBet:5j9CYyTD35SLf3NcnoregfRGpa4=,ESPNBet,parlay,SETTLED_LOSS,4.20,,,10,-10.00,09/13/2024 16:50:44 GMT,09/15/2024 23:01:29 GMT,ARI Cardinals Moneyline Los Angeles Rams @ Arizona Cardinals | Under 34.5 Rushing Yards (K. Murray) Los Angeles Rams @ Arizona Cardinals,,American Football,NFL
638618215434234819,Draftkings Sportsbook,straight,SETTLED_LOSS,7.00,,,3,-3.00,09/13/2024 10:52:23 GMT,09/15/2024 21:54:38 GMT,No CIN Bengals to Record a Sack CIN Bengals @ KC Chiefs,,American Football,NFL
638620132386622635,Draftkings Sportsbook,parlay,SETTLED_LOSS,10.44,,,10,-10.00,09/15/2024 16:07:19 GMT,09/15/2024 21:23:34 GMT,NY Liberty To Win By 6+ Winning Margin (3 Way) MIN Lynx @ NY Liberty | Over 5.5 Caitlin Clark Rebounds O/U DAL Wings @ IND Fever | Over 3.5 Caitlin Clark Three Pointers Made O/U DAL Wings @ IND Fever | Over 22.5 Caitlin Clark Points O/U DAL Wings @ IND Fever,,Basketball,WNBA
638620201789607441,Draftkings Sportsbook,straight,SETTLED_WIN,2.38,,,10,13.80,09/15/2024 18:03:00 GMT,09/15/2024 21:03:00 GMT,Derrick Henry Anytime TD Scorer Live Betting LV Raiders @ BAL Ravens,,American Football,NFL
O/0586450/0001726,Fanduel Sportsbook,straight,SETTLED_LOSS,28.00,,,5,-5.00,09/14/2024 11:37:01 GMT,09/15/2024 20:49:15 GMT,Each Team to Score 1+ FGs in the 1:00PM (ET) Games Red Zone Specials: Featured Week 2 NFL Red Zone Specials,,,
638620154996921922,Draftkings Sportsbook,parlay,SETTLED_LOSS,12.30,,,10,-10.00,09/15/2024 16:44:58 GMT,09/15/2024 20:35:00 GMT,Over 3.5 Total Runs - 1st 5 Innings MIL Brewers @ ARI Diamondbacks | Under 5.5 Alternate OAK Athletics Total Runs OAK Athletics @ CHI White Sox | Under 5.5 Jared Jones Strikeouts Thrown O/U KC Royals @ PIT Pirates | Over 2.5 Jared Jones Earned Runs Allowed O/U KC Royals @ PIT Pirates,,Baseball,MLB
PlacedBet:SUQYULg7rgPyz8SN05kaRTHKfnE=,ESPNBet,parlay,SETTLED_LOSS,3.00,,,10,-10.00,09/15/2024 14:12:36 GMT,09/15/2024 20:28:04 GMT,DET Lions -6.5 Game Spread Tampa Bay Buccaneers @ Detroit Lions | Under 274.5 Passing Yards (B. Mayfield) Tampa Bay Buccaneers @ Detroit Lions,,American Football,NFL
O/0586450/0001733,Fanduel Sportsbook,straight,SETTLED_LOSS,3.32,2.10,0.5810,20,-20.00,09/15/2024 14:18:32 GMT,09/15/2024 20:10:02 GMT,New York Giants Moneyline New York Giants @ Washington Commanders,,American Football,NFL
O/0586450/0001732,Fanduel Sportsbook,straight,SETTLED_LOSS,4.76,3.50,0.3600,20,-20.00,09/15/2024 14:04:26 GMT,09/15/2024 20:09:36 GMT,Terry McLaurin Any Time Touchdown Scorer New York Giants @ Washington Commanders,,American Football,NFL
638620083984528145,Draftkings Sportsbook,parlay,SETTLED_LOSS,101.08,94.78,0.0664,10,-10.00,09/15/2024 14:46:39 GMT,09/15/2024 20:00:00 GMT,Derrick Henry Anytime TD Scorer LV Raiders @ BAL Ravens | Justin Jefferson Anytime TD Scorer SF 49ers @ MIN Vikings | Chris Godwin Anytime TD Scorer TB Buccaneers @ DET Lions | Anthony Richardson Anytime TD Scorer IND Colts @ GB Packers | Cooper Kupp Anytime TD Scorer LA Rams @ ARI Cardinals | Joe Mixon Anytime TD Scorer CHI Bears @ HOU Texans,,American Football,NFL
638620132599376572,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.93,6.92,0.2901,10,-10.00,09/15/2024 16:07:39 GMT,09/15/2024 20:00:00 GMT,GB Packers +7.5 Spread Alternate IND Colts @ GB Packers | Under 21.5 SEA Seahawks: Team Total Points SEA Seahawks @ NE Patriots | NY Jets Winner NY Jets @ TEN Titans | Under 20.5 CIN Bengals: Team Total Points CIN Bengals @ KC Chiefs,,American Football,NFL
638619504331571282,Draftkings Sportsbook,parlay,SETTLED_LOSS,203.48,275.27,-0.2608,10,-10.00,09/14/2024 22:40:33 GMT,09/15/2024 20:00:00 GMT,Deebo Samuel Anytime TD Scorer SF 49ers @ MIN Vikings | CeeDee Lamb Anytime TD Scorer NO Saints @ DAL Cowboys | Jonathan Taylor Anytime TD Scorer IND Colts @ GB Packers | Garrett Wilson Anytime TD Scorer NY Jets @ TEN Titans | Jayden Daniels Anytime TD Scorer NY Giants @ WAS Commanders | Travis Etienne Jr. Anytime TD Scorer CLE Browns @ JAX Jaguars | Kyren Williams Anytime TD Scorer LA Rams @ ARI Cardinals | Isiah Pacheco Anytime TD Scorer CIN Bengals @ KC Chiefs,,American Football,NFL
638618215450113215,Draftkings Sportsbook,round_robin_2,SETTLED_LOSS,,,,6,-6.00,09/13/2024 10:52:24 GMT,09/15/2024 20:00:00 GMT,No CAR Panthers to Record a Sack LA Chargers @ CAR Panthers | No CIN Bengals to Record a Sack CIN Bengals @ KC Chiefs | No ATL Falcons to Record a Sack ATL Falcons @ PHI Eagles,,American Football,NFL
PlacedBet:V/CQSbzc+vd53VlSfZTOL/GdGE0=,ESPNBet,parlay,SETTLED_LOSS,7.24,5.80,0.2483,12.5,-12.50,09/15/2024 16:57:57 GMT,09/15/2024 19:57:30 GMT,Over 0.5 Interceptions Thrown (M. Willis) Indianapolis Colts @ Green Bay Packers | Over 14.5 Rushing Attempts (J. Ford) Cleveland Browns @ Jacksonville Jaguars | Over 5.5 Total Match Touchdowns Tampa Bay Buccaneers @ Detroit Lions,,American Football,NFL
638618215449633939,Draftkings Sportsbook,straight,SETTLED_LOSS,9.50,,,4.5,-4.50,09/13/2024 10:52:24 GMT,09/15/2024 19:01:42 GMT,No CAR Panthers to Record a Sack LA Chargers @ CAR Panthers,,American Football,NFL
638618215450113213,Draftkings Sportsbook,parlay,SETTLED_LOSS,292.60,,,2,-2.00,09/13/2024 10:52:24 GMT,09/15/2024 19:01:42 GMT,No CAR Panthers to Record a Sack LA Chargers @ CAR Panthers | No CIN Bengals to Record a Sack CIN Bengals @ KC Chiefs | No ATL Falcons to Record a Sack ATL Falcons @ PHI Eagles,,American Football,NFL
PlacedBet:5FGWMkfPFMoDE4sNaLexs/FcMh4=,ESPNBet,parlay,SETTLED_WIN,4.00,,,10,30.00,09/15/2024 16:00:25 GMT,09/15/2024 17:36:34 GMT,Under 6.5 DAL Cowboys 1st Quarter Total Points New Orleans Saints @ Dallas Cowboys | Over 2.5 NO Saints 1st Quarter Total Points New Orleans Saints @ Dallas Cowboys,,American Football,NFL
638620028313106071,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.46,,,10,-10.00,09/15/2024 13:13:51 GMT,09/15/2024 17:15:00 GMT,Over 4.5 Total Corners - 2nd Half Girona vs Barcelona | Under 1.5 Girona Total Goals Girona vs Barcelona | Under 1.5 Athletic Bilbao Total Goals Las Palmas vs Athletic Bilbao | Under 2.5 Total Goals Las Palmas vs Athletic Bilbao,,Soccer,La Liga
PlacedBet:AjHoXWgKUnd927zdwjOMlIQnuOg=,ESPNBet,parlay,SETTLED_WIN,8.42,7.63,0.1043,5,37.10,09/10/2024 15:47:15 GMT,09/15/2024 04:17:28 GMT,Under 23.5 1st Half Total Points Memphis Tigers @ Florida State Seminoles | Under 26.5 1st Half Total Points Texas A&M Aggies @ Florida Gators | San Diego State +7.5 1st Half Spread San Diego State Aztecs @ California Golden Bears,,American Football,NCAAFB
PlacedBet:rTUPfhqfZ+5ZCsRe4rN5BjSO+OE=,ESPNBet,parlay,SETTLED_LOSS,8.91,,,12.5,-12.50,09/14/2024 22:56:56 GMT,09/15/2024 03:09:20 GMT,Tennessee -49 Game Spread Kent State Golden Flashes @ Tennessee Volunteers | Under 62.5 Total Points Kent State Golden Flashes @ Tennessee Volunteers,,American Football,NCAAFB
638619471140403861,Draftkings Sportsbook,parlay,SETTLED_LOSS,2.68,,,10,-10.00,09/14/2024 21:45:13 GMT,09/15/2024 02:30:00 GMT,Over 34.5 Georgia Bulldogs: Team Total Points Georgia Bulldogs @ Kentucky | Georgia Bulldogs -21.5 Spread Georgia Bulldogs @ Kentucky,,American Football,NCAAFB
638618483069019994,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.20,6.62,0.2387,10,-10.00,09/13/2024 18:18:27 GMT,09/15/2024 02:30:00 GMT,UAB +32.5 Spread Alternate UAB @ Arkansas | Air Force +22.5 Spread Alternate Air Force @ Baylor | Troy +28.5 Spread Alternate Troy @ Iowa | Washington State 1st to Score Washington State @ Washington,,American Football,NCAAFB
638619468959361535,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.34,,,10,-10.00,09/14/2024 21:41:35 GMT,09/15/2024 00:48:41 GMT,Under 2.5 Alternate Total Rounds Raul Rosas Jr. vs Aoriqileng | Yes Fight to Go the Distance Edgar Chairez vs Joshua Van | Diego Lopes Moneyline Brian Ortega vs Diego Lopes | Yes Fight to Go the Distance Yazmin Jauregui vs Ketlen Souza,,MMA,UFC
O/0586450/0001730,Fanduel Sportsbook,parlay,SETTLED_LOSS,20.86,,,12.5,-12.50,09/14/2024 22:36:28 GMT,09/15/2024 00:28:10 GMT,Under (42.5) Alternate Total Points Georgia @ Kentucky | Over 33.5 Georgia Total Points Georgia @ Kentucky | Georgia -6.5 1st Quarter Spread Georgia @ Kentucky,,American Football,NCAAFB
O/0586450/0001729,Fanduel Sportsbook,parlay,SETTLED_LOSS,10.14,,,10,-10.00,09/14/2024 21:53:51 GMT,09/15/2024 00:15:23 GMT,Texas A&M -15.5 Spread Texas A&M @ Florida | Ole Miss -13.5 1st Half Spread Ole Miss @ Wake Forest | Texas -21.5 1st Half Spread UTSA @ Texas,,American Football,NCAAFB
O/0586450/0001731,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.53,4.52,0.4448,10,-10.00,09/14/2024 23:33:33 GMT,09/15/2024 00:07:13 GMT,Under 1.5 Total Rounds Raul Rosas Jr. v Aoriqileng | Ronaldo Rodriguez Moneyline Ronaldo Rodriguez v Ode Osbourne | Daniel Zellhuber Moneyline Daniel Zellhuber v Esteban Ribovics,,MMA,UFC
638619193701518236,Draftkings Sportsbook,parlay,SETTLED_LOSS,27.65,,,10,-10.00,09/14/2024 14:02:49 GMT,09/14/2024 23:37:38 GMT,Under 55 O/U Alternate Vanderbilt @ Georgia State | Under 2.5 Georgia State: Team Total Points - 1st Quarter Vanderbilt @ Georgia State | Under 6.5 Vanderbilt: Team Total Points - 1st Quarter Vanderbilt @ Georgia State | Under 9.5 O/U 1st Quarter Vanderbilt @ Georgia State | Under 7.5 Georgia State: Team Total Points - 1st Half Vanderbilt @ Georgia State | Under 13.5 Vanderbilt: Team Total Points - 1st Half Vanderbilt @ Georgia State | Under 22.5 O/U 1st Half Vanderbilt @ Georgia State | Under 21.5 Georgia State: Team Total Points Vanderbilt @ Georgia State | Under 32.5 Vanderbilt: Team Total Points Vanderbilt @ Georgia State | Georgia State +21 Spread Alternate Vanderbilt @ Georgia State | No Both Teams to Score - 3rd Quarter Vanderbilt @ Georgia State,,American Football,NCAAFB
638617564393496949,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.66,6.41,0.3504,20,0.00,09/12/2024 16:47:19 GMT,09/14/2024 22:30:00 GMT,West Virginia -10.5 Spread Alternate West Virginia @ Pittsburgh | Under 5.5 Newcastle: Team Total Corners Wolves vs Newcastle,,American Football | Soccer,NCAAFB | English Premier League
638615950967627422,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.11,5.47,0.1173,10,0.00,09/10/2024 19:58:16 GMT,09/14/2024 22:30:00 GMT,Florida Atlantic -2.5 Spread 1st Half FIU @ Florida Atlantic | Over 9.5 Ball State: Team Total Points Ball State @ Miami FL | Over 3.5 Total Touchdowns SEA Seahawks @ NE Patriots,,American Football,NFL | NCAAFB
O/0586450/0001728,Fanduel Sportsbook,straight,SETTLED_LOSS,2.50,,,12,-12.00,09/14/2024 16:37:07 GMT,09/14/2024 19:48:09 GMT,Pittsburgh's First Drive to Result in an Offensive Touchdown or Field Goal v WV Mountaineers (9/14) PA Super Boost - Pittsburgh's First Drive to Result in an Offensive Touchdown or Field Goal v WV Mountaineers (9/14) PA Super Boost - Pittsburgh's First Drive to Result in an Offensive Touchdown or Field Goal v WV Mountaineers (9/14),,,
O/0586450/0001727,Fanduel Sportsbook,straight,SETTLED_LOSS,5.20,3.30,0.5758,16,-16.00,09/14/2024 14:29:05 GMT,09/14/2024 19:20:51 GMT,Wisconsin (+6.5) Alternate Spread Alabama @ Wisconsin,,American Football,NCAAFB
638619207689291948,Draftkings Sportsbook,parlay,SETTLED_LOSS,4.31,,,10,-10.00,09/14/2024 14:26:09 GMT,09/14/2024 18:22:15 GMT,Over 2.5 Juventus Total Corners - 2nd Half Empoli vs Juventus | Under 1.5 Total Goals - 2nd Half Empoli vs Juventus | Over 4.5 Total Corners - 2nd Half Empoli vs Juventus | Over 4.5 Juventus Total Corners Empoli vs Juventus,,Soccer,Serie A
638619267114033371,Draftkings Sportsbook,straight,SETTLED_LOSS,1.86,1.69,0.1020,10,-10.00,09/14/2024 16:05:12 GMT,09/14/2024 17:43:45 GMT,Over 6.5 Wisconsin: Team Total Points - 1st Half Alabama @ Wisconsin,,American Football,NCAAFB
638619255336444833,Draftkings Sportsbook,parlay,SETTLED_LOSS,5.75,,,7.5,-7.50,09/14/2024 15:45:34 GMT,09/14/2024 17:21:12 GMT,Over 2.5 Boston College: Team Total Points - 1st Quarter Boston College @ Missouri | Over 10.5 O/U 1st Quarter Boston College @ Missouri | Over 7.5 Missouri: Team Total Points - 1st Quarter Boston College @ Missouri,,American Football,NCAAFB
638619189603479464,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.63,,,10,-10.00,09/14/2024 13:56:00 GMT,09/14/2024 16:40:54 GMT,Under 5.5 OU Corners - 2nd Half Liverpool vs Nottingham Forest | Over 8.5 Total Corners Espanyol vs Alaves | Over 4.5 Espanyol Total Corners Espanyol vs Alaves | Over 4.5 Total Corners - 2nd Half Espanyol vs Alaves,,Soccer,English Premier League | La Liga
638618463439463328,Draftkings Sportsbook,straight,SETTLED_LOSS,4.15,3.40,0.2206,10,-10.00,09/13/2024 17:45:43 GMT,09/14/2024 02:33:43 GMT,1+ Matt Wallner Home Runs CIN Reds @ MIN Twins,,Baseball,MLB
638618524789481448,Draftkings Sportsbook,parlay,SETTLED_LOSS,14.77,9.09,0.6244,10,0.00,09/13/2024 19:28:00 GMT,09/14/2024 02:01:49 GMT,CHI White Sox -1.5 Run Line Alternate OAK Athletics @ CHI White Sox | Florida Atlantic Winner 1st Quarter FIU @ Florida Atlantic | Under 6.5 PHI Eagles: Team Total Points - 1st Quarter ATL Falcons @ PHI Eagles,,American Football | Baseball,MLB | NFL | NCAAFB
638618443084425434,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.26,,,10,-10.00,09/13/2024 17:11:48 GMT,09/14/2024 01:43:15 GMT,10+ Kamilla Cardoso Points CHI Sky @ MIN Lynx | Over 166.5 O/U Alternate LV Aces @ IND Fever | Over 21.5 Caitlin Clark Points O/U LV Aces @ IND Fever | Over 8.5 Caitlin Clark Assists O/U LV Aces @ IND Fever,,Basketball,WNBA
638618560210416618,Draftkings Sportsbook,straight,SETTLED_WIN,4.13,,,10,31.30,09/13/2024 20:27:01 GMT,09/14/2024 01:40:00 GMT,"Yes Manny Machado, Jazz Chisholm & Salvador Perez 1+ Hit Each (9/13) DK Specials",,,
PlacedBet:aZfN5+m5JYPCND66E3GIDNgkrjg=,ESPNBet,parlay,SETTLED_LOSS,8.05,6.22,0.2940,15,-15.00,09/13/2024 22:46:55 GMT,09/14/2024 01:32:06 GMT,SEA Storm -11.5 Game Spread Seattle Storm @ Dallas Wings | LV Aces 1st Half Moneyline Las Vegas Aces @ Indiana Fever | ATL Dream -4.5 Game Spread Washington Mystics @ Atlanta Dream,,Basketball,WNBA
